step,rot_degrees,frame_ms,fps
184,301.091,171.118,5.84393
185,302.727,170.606,5.86145
186,304.364,169.752,5.89095
187,306,168.214,5.9448
188,307.636,166.472,6.00703
189,309.273,164.685,6.07221
190,310.909,162.292,6.16175
191,312.545,160.102,6.24602
192,314.182,158.763,6.29869
193,315.818,157.435,6.35181
194,317.455,157.883,6.33381
195,319.091,157.349,6.35528
196,320.727,157.32,6.35649
197,322.364,157.881,6.3339
198,324,156.165,6.40347
199,325.636,155.55,6.42879
200,327.273,154.936,6.45429
201,328.909,153.458,6.51644
202,330.545,152.439,6.55999
203,332.182,151.685,6.59261
204,333.818,150.251,6.65551
205,335.455,148.416,6.7378
206,337.091,147.792,6.76626
207,338.727,145.087,6.89239
208,340.364,144.64,6.91373
209,342,143.661,6.96086
210,343.636,144.827,6.9048
211,345.273,146.836,6.8103
212,346.909,147.171,6.79483
213,348.545,149.039,6.70965
214,350.182,146.558,6.82323
215,351.818,145.263,6.88404
216,353.455,144.578,6.9167
217,355.091,143.762,6.95595
218,356.727,142.475,7.01878
219,358.364,139.087,7.18976
220,360,136.523,7.32475
