step,rot_degrees,frame_ms,fps
85,139.091,23.9243,41.7985
86,140.727,24.1784,41.3593
87,142.364,23.9615,41.7336
88,144,25.2448,39.6121
89,145.636,25.0788,39.8744
90,147.273,25.6563,38.9768
91,148.909,25.4789,39.2482
92,150.545,25.7101,38.8953
93,152.182,25.934,38.5594
94,153.818,26.4041,37.8729
95,155.455,26.7671,37.3593
96,157.091,27.2726,36.6669
97,158.727,27.7881,35.9867
98,160.364,28.208,35.451
99,162,28.5936,34.9729
100,163.636,28.97,34.5185
101,165.273,29.6385,33.7399
102,166.909,30.7241,32.5477
103,168.545,30.7309,32.5406
104,170.182,31.1778,32.0741
105,171.818,31.5494,31.6963
106,173.455,32.1627,31.0919
107,175.091,32.587,30.6871
108,176.727,33.0142,30.29
109,178.364,33.7922,29.5926
110,180,33.8398,29.551
111,181.636,34.4962,28.9887
112,183.273,35.2338,28.3818
113,184.909,35.6072,28.0842
114,186.545,35.9512,27.8155
115,188.182,36.5283,27.376
116,189.818,36.9165,27.0882
117,191.455,37.1642,26.9076
118,193.091,37.5084,26.6607
119,194.727,37.5836,26.6073
120,196.364,38.317,26.0981
121,198,39.6765,25.2038
122,199.636,38.9975,25.6427
123,201.273,39.3711,25.3993
124,202.909,39.1587,25.5371
125,204.545,39.5367,25.293
126,206.182,39.882,25.074
127,207.818,40.259,24.8392
128,209.455,40.2474,24.8464
129,211.091,40.9512,24.4193
130,212.727,40.8331,24.49
131,214.364,41.0812,24.3421
132,216,41.3031,24.2113
133,217.636,41.5546,24.0647
134,219.273,41.6931,23.9848
135,220.909,41.7604,23.9462
136,222.545,41.7747,23.9379
137,224.182,42.3838,23.5939
138,225.818,42.0191,23.7987
139,227.455,42.2774,23.6533
140,229.091,41.9131,23.8589
141,230.727,41.8467,23.8967
142,232.364,42.1135,23.7453
143,234,41.5131,24.0888
144,235.636,41.5135,24.0886
145,237.273,42.2895,23.6465
146,238.909,41.3723,24.1707
147,240.545,41.6217,24.026
148,242.182,41.3654,24.1748
149,243.818,42.4655,23.5485
150,245.455,41.8926,23.8706
151,247.091,41.7783,23.9359
152,248.727,41.1769,24.2855
153,250.364,41.0889,24.3375
154,252,41.0992,24.3314
155,253.636,41.1776,24.2851
156,255.273,41.1145,24.3223
157,256.909,41.9656,23.8291
158,258.545,40.956,24.4165
159,260.182,40.4737,24.7074
160,261.818,39.9729,25.017
161,263.455,39.7188,25.177
162,265.091,39.6593,25.2148
163,266.727,39.6613,25.2135
164,268.364,39.1398,25.5495
165,270,38.9174,25.6954
166,271.636,39.0499,25.6083
167,273.273,39.4829,25.3274
168,274.909,40.0813,24.9493
169,276.545,40.259,24.8391
170,278.182,40.8969,24.4517
171,279.818,41.3402,24.1895
172,281.455,41.5347,24.0762
173,283.091,42.3522,23.6115
174,284.727,41.9918,23.8142
175,286.364,41.9348,23.8465
176,288,41.8616,23.8882
177,289.636,41.7143,23.9726
178,291.273,41.5875,24.0457
179,292.909,41.5163,24.0869
180,294.545,41.4401,24.1312
181,296.182,42.6076,23.47
182,297.818,41.4456,24.128
183,299.455,41.3331,24.1937
184,301.091,40.6808,24.5816
185,302.727,40.2954,24.8167
186,304.364,40.2203,24.863
187,306,39.9657,25.0214
188,307.636,39.7569,25.1529
189,309.273,39.53,25.2973
190,310.909,39.2411,25.4835
191,312.545,39.0136,25.6321
192,314.182,39.0645,25.5987
193,315.818,38.5076,25.9689
194,317.455,38.2482,26.145
195,319.091,37.9767,26.3319
196,320.727,37.6162,26.5843
197,322.364,37.4476,26.704
198,324,40.0608,24.9621
199,325.636,37.4105,26.7305
200,327.273,36.8611,27.1289
201,328.909,36.3228,27.5309
202,330.545,35.9153,27.8433
203,332.182,35.5918,28.0964
204,333.818,35.1625,28.4394
205,335.455,34.6731,28.8408
206,337.091,34.4352,29.04
207,338.727,35.7977,27.9347
208,340.364,33.7797,29.6036
209,342,33.4757,29.8724
210,343.636,32.6473,30.6304
211,345.273,32.7354,30.548
212,346.909,31.7639,31.4822
213,348.545,31.4189,31.828
214,350.182,30.9966,32.2616
215,351.818,30.5342,32.7502
216,353.455,30.0122,33.3198
217,355.091,29.6373,33.7413
218,356.727,29.2084,34.2367
219,358.364,28.8316,34.6841
220,360,28.2008,35.4599
