step,rot_degrees,frame_ms,fps
132,216,7.39906,135.152
133,217.636,7.39332,135.257
134,219.273,7.38526,135.405
135,220.909,7.40618,135.022
136,222.545,7.40966,134.959
137,224.182,7.37193,135.65
138,225.818,7.41041,134.945
139,227.455,7.38736,135.366
140,229.091,7.4154,134.854
141,230.727,7.44068,134.396
142,232.364,7.39678,135.194
143,234,7.38197,135.465
144,235.636,7.37616,135.572
145,237.273,7.32059,136.601
146,238.909,7.30517,136.889
147,240.545,7.25672,137.803
148,242.182,7.19115,139.06
149,243.818,7.09726,140.899
150,245.455,7.05216,141.801
151,247.091,7.01676,142.516
152,248.727,6.98129,143.24
153,250.364,6.90131,144.9
154,252,6.76882,147.736
155,253.636,6.68121,149.673
156,255.273,6.60054,151.503
157,256.909,6.43658,155.362
158,258.545,6.39082,156.474
159,260.182,6.247,160.077
160,261.818,6.14615,162.703
161,263.455,6.025,165.975
162,265.091,5.84137,171.193
163,266.727,5.83826,171.284
164,268.364,5.73569,174.347
165,270,5.80702,172.205
166,271.636,5.85443,170.811
167,273.273,6.0646,164.891
168,274.909,6.20659,161.119
169,276.545,6.31553,158.34
170,278.182,6.41776,155.818
171,279.818,6.49893,153.871
172,281.455,6.56145,152.405
173,283.091,6.66305,150.082
174,284.727,6.76349,147.853
175,286.364,6.76558,147.807
176,288,6.76785,147.757
177,289.636,7.03662,142.114
178,291.273,6.87659,145.421
179,292.909,6.91688,144.574
180,294.545,6.95624,143.756
181,296.182,7.0273,142.302
182,297.818,7.0575,141.693
183,299.455,7.11497,140.549
184,301.091,7.18671,139.146
185,302.727,7.78344,128.478
186,304.364,7.33041,136.418
187,306,7.3668,135.744
188,307.636,7.32856,136.452
189,309.273,7.37799,135.538
190,310.909,7.38479,135.414
191,312.545,7.44688,134.284
192,314.182,7.47314,133.812
193,315.818,7.56807,132.134
194,317.455,7.53806,132.66
195,319.091,7.58759,131.794
196,320.727,7.64406,130.821
197,322.364,7.65164,130.691
198,324,7.65254,130.675
199,325.636,7.69623,129.934
200,327.273,7.67955,130.216
201,328.909,7.6521,130.683
202,330.545,7.70019,129.867
203,332.182,7.70343,129.812
204,333.818,7.66375,130.484
205,335.455,7.64872,130.741
206,337.091,7.64315,130.836
207,338.727,7.64029,130.885
208,340.364,7.60909,131.422
209,342,7.5907,131.74
210,343.636,7.59543,131.658
211,345.273,7.54896,132.469
212,346.909,7.5507,132.438
213,348.545,7.49404,133.439
214,350.182,7.48462,133.607
215,351.818,7.44868,134.252
216,353.455,7.46653,133.931
217,355.091,7.44508,134.317
218,356.727,7.42551,134.671
219,358.364,7.36591,135.761
220,360,7.3386,136.266
